
🐼丨央视频道,#genre#
广东卫视,http://hz752.live:63/vvs/yst.php?id=guangdongstv
广东卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000292703.m3u8
广东卫视,http://hz752.live:63/vvs/gdtv.php?id=gdws
广东卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240137_1/playlist.m3u8?CONTENTID=00000110240137_1
广东卫视,http://hz752.live:63/vvs/migu.php?id=gdws

深圳卫视,http://hz752.live:63/vvs/astv.php?id=szwshd
深圳卫视,http://39.134.136.151:6610/000000001000/1000000001000009227/index.m3u8?channel-id=ystenlive&Contentid=1000000001000009227&livemode=1&stbId=00
深圳卫视,http://hz752.live:63/vvs/bst.php?id=szws
深圳卫视,http://hz752.live:63/vvs/gdsz.php?id=szws
深圳卫视,http://hz752.live:63/vvs/yst.php?id=shenzhenstv
深圳卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000292203.m3u8
深圳卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240132_1/playlist.m3u8?CONTENTID=00000110240132_1

北京卫视,http://hz752.live:63/vvs/astv.php?id=bjwshd
北京卫视,http://hz752.live:63/vvs/bj.php?id=bjws
北京卫视,http://39.134.136.151:6610/000000001000/1000000001000017156/index.m3u8?channel-id=ystenlive&Contentid=1000000001000017156&livemode=1&stbId=00
北京卫视,http://hz752.live:63/vvs/bst.php?id=bjws
北京卫视,http://hz752.live:63/vvs/yst.php?id=beijingstv
北京卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000272103.m3u8
北京卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240129_1/playlist.m3u8?CONTENTID=00000110240129_1
北京卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?

天津卫视,http://hz752.live:63/vvs/astv.php?id=tjwshd
天津卫视,http://39.134.136.151:6610/000000001000/1000000001000000831/index.m3u8?channel-id=ystenlive&Contentid=1000000001000000831&livemode=1&stbId=00
天津卫视,http://hz752.live:63/vvs/bst.php?id=tjws
天津卫视,http://hz752.live:63/vvs/yst.php?id=tianjinstv
天津卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240136_1/playlist.m3u8?CONTENTID=00000110240136_1
天津卫视,http://hz752.live:63/vvs/bfgd.php?id=084

凤凰中文,http://115.231.143.224/playtv-live.ifeng.com/live/06OLEGEGM4G.flv
凤凰中文,http://r.jdshipin.com/cCCzW
凤凰中文,http://playtimeshift-live.ifeng.com/timeshift/live/06OLEGEGM4G/timeshift.m3u8?txKbps=702&delay=1
凤凰中文,http://hz752.live:63/vvs/hk.php?id=fhzw
凤凰中文,http://hz752.live:63/vvs/hkif.php?id=fhzw

东方卫视,http://hz752.live:63/vvs/astv.php?id=dfwshd
东方卫视,http://hz752.live:63/vvs/bstv.php?id=16
东方卫视,http://39.134.136.151:6610/000000001000/1000000001000005866/index.m3u8?channel-id=ystenlive&Contentid=1000000001000005866&livemode=1&stbId=00
东方卫视,http://hz752.live:63/vvs/bst.php?id=dfws
东方卫视,http://hz752.live:63/vvs/yst.php?id=dongfangstv
东方卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000292403.m3u8
东方卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240242_1/playlist.m3u8?CONTENTID=00000110240242_1
东方卫视,http://hz752.live:63/vvs/migu.php?id=dfws

山东卫视,http://hz752.live:63/vvs/astv.php?id=sdwshd
山东卫视,http://39.134.136.151:6610/000000001000/1000000001000012807/index.m3u8?channel-id=ystenlive&Contentid=1000000001000012807&livemode=1&stbId=00
山东卫视,http://hz752.live:63/vvs/sdws.php?id=sdtv
山东卫视,http://hz752.live:63/vvs/bst.php?id=sdws
山东卫视,http://hz752.live:63/vvs/yst.php?id=shandongstv
山东卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294803.m3u8
山东卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240254_1/playlist.m3u8?CONTENTID=00000110240254_1
山东卫视,http://hz752.live:63/vvs/migu.php?id=sdws

湖北卫视,http://hz752.live:63/vvs/astv.php?id=hubwshd
湖北卫视,http://39.134.136.151:6610/000000001000/1000000001000010355/index.m3u8?channel-id=ystenlive&Contentid=1000000001000010355&livemode=1&stbId=00
湖北卫视,http://hz752.live:63/vvs/bst.php?id=hubws
湖北卫视,http://hz752.live:63/vvs/hubie.php?id=hbws
湖北卫视,http://hz752.live:63/vvs/yst.php?id=hubeistv
湖北卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294503.m3u8
湖北卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240135_1/playlist.m3u8?CONTENTID=00000110240135_1
湖北卫视,http://hz752.live:63/vvs/migu.php?id=hubws

香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv

四川卫视,http://hz752.live:63/vvs/astv.php?id=scws
四川卫视,http://39.134.136.151:6610/000000001000/1000000002000016825/index.m3u8?channel-id=ystenlive&Contentid=1000000002000016825&livemode=1&stbId=00
四川卫视,http://hz752.live:63/vvs/sctv.php?id=scws
四川卫视,http://hz752.live:63/vvs/bst.php?id=scws
四川卫视,http://hz752.live:63/vvs/yst.php?id=sichuanstv
四川卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000295003.m3u8
四川卫视,http://hz752.live:63/vvs/migu.php?id=scws
四川卫视,http://hz752.live:63/vvs/bfgd.php?id=103

重庆卫视,http://hz752.live:63/vvs/astv.php?id=cqwshd
重庆卫视,http://39.134.136.151:6610/000000001000/1000000002000018937/index.m3u8?channel-id=ystenlive&Contentid=1000000002000018937&livemode=1&stbId=00
重庆卫视,http://hz752.live:63/vvs/cqtv.php?id=2
重庆卫视,http://hz752.live:63/vvs/bst.php?id=cqws
重庆卫视,http://hz752.live:63/vvs/yst.php?id=chongqingstv
重庆卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000297803.m3u8
重庆卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240397_1/playlist.m3u8?CONTENTID=00000110240397_1
重庆卫视,http://hz752.live:63/vvs/migu.php?id=cqws
重庆卫视,http://hz752.live:63/vvs/bfgd.php?id=107

安徽卫视,http://hz752.live:63/vvs/astv.php?id=ahwshd
安徽卫视,http://39.134.136.151:6610/000000001000/1000000001000020780/index.m3u8?channel-id=ystenlive&Contentid=1000000001000020780&livemode=1&stbId=00
安徽卫视,http://hz752.live:63/vvs/bst.php?id=ahws
安徽卫视,http://hz752.live:63/vvs/ahtv.php?id=ahws
安徽卫视,http://hz752.live:63/vvs/yst.php?id=anhuistv
安徽卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000298003.m3u8
安徽卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240256_1/playlist.m3u8?CONTENTID=00000110240256_1
安徽卫视,http://hz752.live:63/vvs/bfgd.php?id=096

黑龙江卫视,http://hz752.live:63/vvs/astv.php?id=hljwshd
黑龙江卫视,http://39.134.136.151:6610/000000001000/1000000001000001925/index.m3u8?channel-id=ystenlive&Contentid=1000000001000001925&livemode=1&stbId=00
黑龙江卫视,http://hz752.live:63/vvs/bst.php?id=hljws
黑龙江卫视,http://hz752.live:63/vvs/yst.php?id=hdheilongjiangstv
黑龙江卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000293903.m3u8
黑龙江卫视,http://hz752.live:63/vvs/bfgd.php?id=095
黑龙江卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240131_1/playlist.m3u8?CONTENTID=00000110240131_1
黑龙江卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8?

河北卫视,http://hz752.live:63/vvs/astv.php?id=hbwshd
河北卫视,http://39.134.136.151:6610/000000001000/1000000002000017118/index.m3u8?channel-id=ystenlive&Contentid=1000000002000017118&livemode=1&stbId=00
河北卫视,http://hz752.live:63/vvs/bst.php?id=hbws
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.m3u8
河北卫视,http://hz752.live:63/vvs/yst.php?id=hebeistv
河北卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000293403.m3u8
河北卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240317_1/playlist.m3u8?CONTENTID=00000110240317_1
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.flv
河北卫视,http://hz752.live:63/vvs/bfgd.php?id=108

河南卫视,http://hz752.live:63/vvs/astv.php?id=hnws
河南卫视,http://39.134.136.151:6610/000000001000/7304224304099543804/index.m3u8?channel-id=ystenlive&Contentid=7304224304099543804&livemode=1&stbId=00
河南卫视,http://hz752.live:63/vvs/bst.php?id=hnws
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
河南卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000296103.m3u8
河南卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240041_1/playlist.m3u8?CONTENTID=00000110240041_1
河南卫视,http://hz752.live:63/vvs/bfgd.php?id=104

东南卫视,http://hz752.live:63/vvs/astv.php?id=dnwshd
东南卫视,http://39.134.136.151:6610/000000001000/1000000002000009263/index.m3u8?channel-id=ystenlive&Contentid=1000000002000009263&livemode=1&stbId=00
东南卫视,http://hz752.live:63/vvs/bst.php?id=dnws
东南卫视,http://hz752.live:63/vvs/yst.php?id=dongnanstv
东南卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000292503.m3u8
东南卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240588_1/playlist.m3u8?CONTENTID=00000110240588_1
东南卫视,http://hz752.live:63/vvs/bfgd.php?id=483

辽宁卫视,http://hz752.live:63/vvs/astv.php?id=lnwshd
辽宁卫视,http://39.134.136.151:6610/000000001000/1000000002000024033/index.m3u8?channel-id=ystenlive&Contentid=1000000002000024033&livemode=1&stbId=00
辽宁卫视,http://hz752.live:63/vvs/bst.php?id=lnws
辽宁卫视,http://hz752.live:63/vvs/yst.php?id=liaoningstv
辽宁卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000281303.m3u8
辽宁卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240255_1/playlist.m3u8?CONTENTID=00000110240255_1
辽宁卫视,http://hz752.live:63/vvs/migu.php?id=lnws
辽宁卫视,http://hz752.live:63/vvs/bfgd.php?id=058

江西卫视,http://hz752.live:63/vvs/astv.php?id=jxwshd
江西卫视,http://39.134.136.151:6610/000000001000/1000000001000013731/index.m3u8?channel-id=ystenlive&Contentid=1000000001000013731&livemode=1&stbId=00
江西卫视,http://hz752.live:63/vvs/bst.php?id=jxws
江西卫视,http://hz752.live:63/vvs/yst.php?id=jiangxistv
江西卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294103.m3u8
江西卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240398_1/playlist.m3u8?CONTENTID=00000110240398_1
江西卫视,http://hz752.live:63/vvs/migu.php?id=jxws
江西卫视,http://hz752.live:63/vvs/bfgd.php?id=098

广西卫视,http://hz752.live:63/vvs/astv.php?id=gxws
广西卫视,http://39.134.136.151:6610/000000001000/1000000002000019837/index.m3u8?channel-id=ystenlive&Contentid=1000000002000019837&livemode=1&stbId=00
广西卫视,http://hz752.live:63/vvs/yst.php?id=guangxistv
广西卫视,http://hz752.live:63/vvs/bst.php?id=gxws
广西卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294203.m3u8
广西卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240037_1/playlist.m3u8?CONTENTID=00000110240037_1
广西卫视,http://hz752.live:63/vvs/bfgd.php?id=116

山西卫视,http://hz752.live:63/vvs/astv.php?id=sxiws
山西卫视,http://39.134.136.151:6610/000000001000/1000000002000021220/index.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=00
山西卫视,http://hz752.live:63/vvs/yst.php?id=shanxistv
山西卫视,http://hz752.live:63/vvs/tide.php?id=sxiws
山西卫视,http://hz752.live:63/vvs/bst.php?id=sxiws
山西卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240065_1/playlist.m3u8?CONTENTID=00000110240065_1
山西卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8?
山西卫视,http://hz752.live:63/vvs/bfgd.php?id=109

陕西卫视,http://hz752.live:63/vvs/astv.php?id=sxws
陕西卫视,http://39.134.136.151:6610/000000001000/1000000002000007495/index.m3u8?channel-id=ystenlive&Contentid=1000000002000007495&livemode=1&stbId=00
陕西卫视,http://hz752.live:63/vvs/yst.php?id=shanxi1stv
陕西卫视,http://hz752.live:63/vvs/bst.php?id=sxws
陕西卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240066_1/playlist.m3u8?CONTENTID=00000110240066_1
陕西卫视,http://hz752.live:63/vvs/migu.php?id=sxws
陕西卫视,http://hz752.live:63/vvs/bfgd.php?id=512

海南卫视,http://hz752.live:63/vvs/astv.php?id=hinws
海南卫视,http://39.134.136.151:6610/000000001000/7899627377857656087/index.m3u8?channel-id=ystenlive&Contentid=7899627377857656087&livemode=1&stbId=00
海南卫视,http://hz752.live:63/vvs/bst.php?id=hinws
海南卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000291503.m3u8
海南卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240059_1/playlist.m3u8?CONTENTID=00000110240059_1
海南卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
海南卫视,http://hz752.live:63/vvs/hin.php?id=19
海南卫视,http://hz752.live:63/vvs/bfgd.php?id=473

云南卫视,http://hz752.live:63/vvs/astv.php?id=ynws
云南卫视,http://39.134.136.151:6610/000000001000/1000000002000024694/index.m3u8?channel-id=ystenlive&Contentid=1000000002000024694&livemode=1&stbId=00
云南卫视,http://hz752.live:63/vvs/yst.php?id=yunnanstv
云南卫视,http://hz752.live:63/vvs/bst.php?id=ynws
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
云南卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240082_1/playlist.m3u8?CONTENTID=00000110240082_1
云南卫视,http://hz752.live:63/vvs/bfgd.php?id=482

吉林卫视,http://stream4.jlntv.cn:80/jlwshd/playlist.m3u8
吉林卫视,http://39.134.136.151:6610/000000001000/6042486520432105075/index.m3u8?channel-id=ystenlive&Contentid=6042486520432105075&livemode=1&stbId=00
吉林卫视,http://hz752.live:63/vvs/astv.php?id=jlwshd
吉林卫视,http://hz752.live:63/vvs/bst.php?id=jlws
吉林卫视,http://hz752.live:63/vvs/yst.php?id=jilinstv
吉林卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240399_1/playlist.m3u8?CONTENTID=00000110240399_1
吉林卫视,http://hz752.live:63/vvs/migu.php?id=jlws
吉林卫视,http://hz752.live:63/vvs/bfgd.php?id=097

贵州卫视,http://hz752.live:63/vvs/astv.php?id=gzwshd
贵州卫视,http://39.134.136.151:6610/000000001000/1000000002000003169/index.m3u8?channel-id=ystenlive&Contentid=1000000002000003169&livemode=1&stbId=00
贵州卫视,http://hz752.live:63/vvs/bst.php?id=gzws
贵州卫视,http://hz752.live:63/vvs/gzws.php?id=gzws
贵州卫视,http://hz752.live:63/vvs/yst.php?id=guizhoustv
贵州卫视,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000293303.m3u8
贵州卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240318_1/playlist.m3u8?CONTENTID=00000110240318_1
贵州卫视,http://hz752.live:63/vvs/bfgd.php?id=101

大湾区卫视,http://39.134.136.151:6610/000000001000/1000000002000011619/index.m3u8?channel-id=ystenlive&Contentid=1000000002000011619&livemode=1&stbId=00
大湾区卫视,http://hz752.live:63/vvs/gdtv.php?id=nfws
大湾区卫视,http://hz752.live:63/vvs/migu.php?id=dwqws
大湾区卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?
大湾区卫视,http://hz752.live:63/vvs/chud.php?pk=1197

澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8

青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海卫视,http://hz752.live:63/vvs/astv.php?id=qhws
青海卫视,http://39.134.136.151:6610/000000001000/1000000002000013359/index.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=00
青海卫视,http://hz752.live:63/vvs/yst.php?id=qinghaistv
青海卫视,http://hz752.live:63/vvs/bst.php?id=qhws
青海卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240063_1/playlist.m3u8?CONTENTID=00000110240063_1
青海卫视,http://hz752.live:63/vvs/migu.php?id=qhws
青海卫视,http://hz752.live:63/vvs/bfgd.php?id=111

内蒙古卫视,http://hz752.live:63/vvs/nm.php?id=161
内蒙古卫视,http://hz752.live:63/vvs/astv.php?id=nmws
内蒙古卫视,http://39.134.136.151:6610/000000001000/5559214655508729688/index.m3u8?channel-id=ystenlive&Contentid=5559214655508729688&livemode=1&stbId=00
内蒙古卫视,http://hz752.live:63/vvs/yst.php?id=neimenggustv
内蒙古卫视,http://hz752.live:63/vvs/bst.php?id=nmws
内蒙古卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240060_1/playlist.m3u8?CONTENTID=00000110240060_1
内蒙古卫视,http://hz752.live:63/vvs/migu.php?id=nmws
内蒙古卫视,http://hz752.live:63/vvs/bfgd.php?id=110

宁夏卫视,http://hz752.live:63/vvs/astv.php?id=nxws
宁夏卫视,https://hls.ningxiahuangheyun.com/tv/nxws.m3u8
宁夏卫视,http://39.134.136.151:6610/000000001000/7527747602951312973/index.m3u8?channel-id=ystenlive&Contentid=7527747602951312973&livemode=1&stbId=00
宁夏卫视,http://hz752.live:63/vvs/yst.php?id=ningxiastv
宁夏卫视,http://hz752.live:63/vvs/bst.php?id=nxws
宁夏卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240061_1/playlist.m3u8?CONTENTID=00000110240061_1
宁夏卫视,http://hz752.live:63/vvs/migu.php?id=nxws
宁夏卫视,http://hz752.live:63/vvs/bfgd.php?id=118

甘肃卫视,http://hz752.live:63/vvs/astv.php?id=gsws
甘肃卫视,http://39.134.136.151:6610/000000001000/1000000002000017827/index.m3u8?channel-id=ystenlive&Contentid=1000000002000017827&livemode=1&stbId=00
甘肃卫视,http://hz752.live:63/vvs/bst.php?id=gsws
甘肃卫视,http://hz752.live:63/vvs/yst.php?id=gansustv
甘肃卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240034_1/playlist.m3u8?CONTENTID=00000110240034_1
甘肃卫视,http://hz752.live:63/vvs/migu.php?id=gsws
甘肃卫视,http://hz752.live:63/vvs/bfgd.php?id=119

新疆卫视,http://livehyw5.chinamcache.com/hyw/zb01.m3u8?txSecret=58347f72aece2c25c685b8dc4da74652&txTime=95A66658
新疆卫视,http://hz752.live:63/vvs/astv.php?id=xjws
新疆卫视,http://39.134.136.151:6610/000000001000/5802765535081445534/index.m3u8?channel-id=ystenlive&Contentid=5802765535081445534&livemode=1&stbId=00
新疆卫视,http://hz752.live:63/vvs/bst.php?id=xjws
新疆卫视,http://hz752.live:63/vvs/yst.php?id=xinjiangstv
新疆卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240079_1/playlist.m3u8?CONTENTID=00000110240079_1
新疆卫视,http://hz752.live:63/vvs/migu.php?id=xjws
新疆卫视,http://hz752.live:63/vvs/bfgd.php?id=150

西藏卫视,http://hz752.live:63/vvs/astv.php?id=xzws
西藏卫视,http://39.134.136.151:6610/000000001000/6603041244077933770/index.m3u8?channel-id=ystenlive&Contentid=6603041244077933770&livemode=1&stbId=00
西藏卫视,http://hz752.live:63/vvs/bst.php?id=xzws
西藏卫视,http://hz752.live:63/vvs/yst.php?id=xizangstv
西藏卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240076_1/playlist.m3u8?CONTENTID=00000110240076_1
西藏卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8?
西藏卫视,http://hz752.live:63/vvs/migu.php?id=xzws
西藏卫视,http://hz752.live:63/vvs/bfgd.php?id=121

延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8

农林卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8?
农林卫视,http://hz752.live:63/vvs/bfgd.php?id=122

厦门卫视,http://hz752.live:63/vvs/astv.php?id=xmws
厦门卫视,http://hz752.live:63/vvs/bst.php?id=xmws
厦门卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240159_1/playlist.m3u8?CONTENTID=00000110240159_1

三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
三沙卫视,http://hz752.live:63/vvs/astv.php?id=ssws
三沙卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240589_1/playlist.m3u8?CONTENTID=00000110240589_1

海峡卫视,http://hz752.live:63/vvs/hxws.php
海峡卫视,http://hz752.live:63/vvs/fjtv.php?id=9

康巴卫视,http://hz752.live:63/vvs/astv.php?id=kbws
康巴卫视,http://hz752.live:63/vvs/bst.php?id=kbws
康巴卫视,http://hz752.live:63/vvs/yst.php?id=kamba-tv
康巴卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240331_1/playlist.m3u8?CONTENTID=00000110240331_1

山东教育卫视,http://hz752.live:63/vvs/astv.php?id=sdjy
山东教育卫视,http://39.134.136.151:6610/000000001000/1000000002000004097/index.m3u8?channel-id=ystenlive&Contentid=1000000002000004097&livemode=1&stbId=00
山东教育卫视,http://hz752.live:63/vvs/yst.php?id=shandongjy
山东教育卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240304_1/playlist.m3u8?CONTENTID=00000110240304_1
山东教育卫视,http://hz752.live:63/vvs/migu.php?id=sdjy
山东教育卫视,http://hz752.live:63/vvs/bfgd.php?id=112

兵团卫视,http://hz752.live:63/vvs/astv.php?id=btws
兵团卫视,http://hz752.live:63/vvs/bst.php?id=btws
兵团卫视,http://59.49.41.39/live.aishang.ctlcdn.com/00000110240280_1/playlist.m3u8?CONTENTID=00000110240280_1
